results__id,device/id,HOSTNAME,SOURCE_BUNDLE_INTERFACE
e08f6067-9d3e-483c-ac68-cfbe2123d9f9,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/2
f60f3bd8-6dcc-47e5-bfca-15da18386525,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/3
f3568591-6603-4be2-8f44-deacee354869,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/32
ce91149e-eba5-4aac-8192-e0addffcce6e,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/33
ebb5ba01-fda0-4d36-9f10-8a6e0e3b2c1d,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/34
156ff368-75d5-4e32-9bb3-76f5987ae6f2,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,HundredGigE0/1/0/35
755c0f8e-82a1-451e-a8f7-c6475839d638,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether31
dc045bfa-113b-4953-a8b4-de5f5cf814c8,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether32
4079a6d0-7864-4242-843f-ca1ae82c3bef,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether33
e810b885-b645-460e-adce-997893b8d745,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether34
04aaff65-5149-416e-a732-d4097a6e5df8,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether35
a24d612d-d7a3-4719-84d6-f203b3adfb90,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether36
ef025699-72c2-4282-9ae6-dd2d8db4f392,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether37
fcd1b933-521e-4f2d-815f-eaaaa062e505,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether38
7a86efbb-0ca6-48d9-a7e7-276b9d709099,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether39
f866f03e-2afa-4764-8712-482e88581ad9,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether40
7c8a0f54-2b49-489a-98a4-696c44117287,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether41
84b823fa-7b4c-4ad5-9733-2ba50a7b8754,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether42
736ca136-3392-4b62-b642-06d779d4373e,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether43
c7acbcf1-dd59-4ff1-8e4b-0fcf5235d44c,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Bundle-Ether44
06eff6a6-68a5-4122-9661-ef267ebf7751,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Loopback0
eecf45a0-d580-408c-8731-996251555f83,5512bc09-40f9-4e22-a6dc-3cd6bd204d22,BATPXBATCIBP001,Loopback1
23b5d70f-b411-4021-9dd1-2c8ed071525d,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/0
f107055b-8293-41e5-af2e-91e643eb4638,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/1
1a9e62b5-9eed-412b-a8bc-4ba78a2e2594,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/2
dd15cd34-b2c5-4bfa-b464-01f331db08c6,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/3
10bd5094-0c47-4817-96ba-0e36c8d88622,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/32
0dce30f0-777c-4de1-802c-0cb7e7d21bde,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/33
04dda28d-310a-4021-a8c5-3924733af3c5,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/34
d4b3f37b-ebc1-4e64-900c-85d1617e4181,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/0/0/35
ab42cd2a-b266-442d-a08a-d1f8e2a8ae00,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/0
27af4217-8f47-4a30-93a7-c0aa74b6219a,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/1
7a5a20af-932d-40c9-a604-01d4e041e1bb,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/2
90837dcd-3d6c-49bc-8a53-61f087d3f296,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/3
d7745f53-672b-4f8a-a53d-79c321883312,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/4
62efaded-bf50-4f71-b1eb-af240b2a6bbf,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/32
0c761eaa-c6e8-4f36-a45f-1d5f42fb0377,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/33
dc7dbffc-4873-4371-961d-35b4fc140fc2,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/34
2452066a-9c35-44bb-b9c8-0281dbeb0244,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,HundredGigE0/1/0/35
884c4f31-60ca-4c00-b579-44c5f9d678c9,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether31
05176224-abfc-4380-ba1c-c0b8712ff632,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether32
f05f4ca6-9239-4497-b859-0f7c4aca7c21,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether33
c1720f3e-54d8-4959-ab7f-d4a669e681c8,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether34
633e61db-703a-4e13-992d-86d680968367,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether35
17b59274-2270-4b22-a07b-6ed4f378fc46,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether36
5df6dd0d-7b18-482b-bb3c-0c0f04a8f534,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether37
058900b1-be60-4169-9126-6f63cd03bed0,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether38
bca55120-b7ce-4d44-b9fb-7002868bd50b,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether39
6ce8237b-e29d-41d5-989e-35f03202dc00,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether40
d3f73ce5-809d-4577-8703-e1ca4fe8952a,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether41
1cf4ecad-9c41-4d94-a6ce-fd2465f8d486,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether42
764eb1d1-fc9b-4015-a711-2e596fbe9267,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether43
5e3ec9af-0ae2-4eb4-a12f-88e95afcbb84,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Bundle-Ether44
d7e4cc68-8b37-48a4-9fae-ee2708dc6865,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Loopback0
38f89c5e-fcf7-426f-b7ec-c52b497dff6c,a7c269b4-6b51-40b8-a667-e4db013c8c61,BATPXBATCIBP002,Loopback1
36da5525-6e40-4881-9681-5fe2f4112176,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/0
dba9ea44-1188-494a-bf60-1a308f7e062d,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/1
28eb7d23-3fd5-4d9e-870e-d1a36444e2b6,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/2
dde6bb8e-729e-436c-8f60-0e8c06ca2987,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/3
d92e61d3-9d8a-4a98-aba6-33019d77ba08,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/4
d7c8cecf-a302-4346-b94f-fe8627245b3e,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/6
78c660b9-be0e-4a37-b1dd-1e35389e8760,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/7
e372034c-7e7a-4882-98fc-fc4616a4109b,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/9
7247b680-542f-4b89-a3cd-a3c86aa29ef8,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/12
ac15d782-9c23-46e3-9914-5c4c5a59ad13,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/13
0db0aad3-a361-49d3-9454-afb51edddddf,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/14
45037786-4b28-47d7-bb7f-cb01fff1b348,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/15
1cb413f9-6a55-4e74-bbbe-39de28354995,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/24
75cf22b9-2705-40a3-bfd2-dd829a830bfd,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/25
6b5c8cc3-13cd-4bd0-ab46-81b27fc680e9,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/26
d5653a4d-38ea-42b9-9932-21231707520e,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/0/0/27
5ab98b6c-e9ef-48f0-9210-4ad165680b43,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/0
922ae679-460e-48b1-94de-4e9abc5bb161,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/1
e6bb29aa-7f1a-466d-9f13-72af1bf697ce,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/2
26a53e12-86a5-42ee-a677-3ea35e006b36,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/3
0a0dc56d-eaaf-41cc-bdf8-21dece63f9d3,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/4
1b7153f5-29a0-40fb-a9c4-c881a06d9ef3,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/5
0b84f4ac-cf64-43e4-b99a-0115e3136858,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/6
720f1c60-8c78-4918-85ce-f1657602eb1d,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/7
fc299b59-a7eb-41bc-a7d7-0a326ef183b1,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/12
58fa98c6-27ff-4b0e-adaf-0022cd0ebdb8,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/13
1617f3d8-7f75-407b-93b8-0c53cf572c19,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,HundredGigE0/7/0/14
0d0c060e-e008-4bb1-a19e-4155a706a737,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether10
6f766f63-4d06-4a57-b98f-f1a6059ce42f,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether31
6d1391b4-cf54-4daf-8b60-50a64050931c,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether32
8f12a6e6-68e8-40dd-862c-99ef74036c17,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether33
667b7b27-68b8-487c-9aa4-95dc5f6b6dbc,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether34
53727849-737c-4348-bc89-bf688459b9d8,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether35
fc728130-2656-4b22-a1ed-28e40dc62060,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether36
f3aec590-417c-479e-8304-5ca362e371aa,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether37
9866aaa2-634b-4158-8c7b-49b1d15b72c6,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether38
164e9c87-eebd-4bd6-88fa-c103f94b186d,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether39
27c32c0c-e32d-40e7-9508-fdb137bcc71d,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether100
53383a66-f937-41a0-8fac-f055c822b2a7,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether101
d643504b-9cb8-4b39-a09b-aae59984d893,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether102
b1d7bd72-320a-467a-a5dc-9ef262a17a0b,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether103
c1e16420-f304-4ed3-a09e-332bc2212d15,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether104
0a368bf8-180f-46d7-b8f9-9159f0a14aec,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether105
f751e1a1-5b31-434b-aecd-33ae2cd0a5ed,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether106
4ed131f1-c9ed-43dd-a5c0-7eb84a263515,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether107
e7b14ed3-0d36-4249-bb9e-65c5105cdf22,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether108
86c26d44-5dea-493a-bfc5-9ecf92517490,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether109
3db894c2-feba-45bb-9295-cd10de24eefc,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether110
807cc585-8aff-473e-93c7-e0ef5b777d28,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether111
e43a7dae-da91-4d04-a94b-1dc7791f7930,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether112
00c2d12d-8501-4b0b-a698-2946a3147858,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether113
a4f8456f-045a-4cd2-9340-aa5c4b64c3fd,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether114
7102d32a-7652-4eb4-95f3-fd0f1aeb6556,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether115
45af3c47-7e48-4857-b721-d79a454688b1,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether116
441fee96-5d89-4f07-b44d-9dee786bc355,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether117
a862a2a9-ada9-41ae-9511-fc1b50c834a9,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether118
1be7ef9f-c7ba-4f93-8891-b9c918d024fb,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether251
0e8af207-8b79-40a1-bb7e-bba60d12c4f4,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether252
024e2781-7b91-4c1e-a925-a71ff2b6dbf8,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Bundle-Ether253
3f8a1c15-286c-4209-9f60-3456fa132cff,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Loopback0
eed6cae7-31e6-4d73-ad44-d85dead1d1e8,d69b0afb-70b9-4715-8090-6bb93b888f72,BATS0002CIBE001,Loopback1
dc51748b-edb5-4721-8e75-0fe6643e2b73,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/0
9e5e974b-cbd0-41ce-ba0b-c892ef168145,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/1
593b34fb-5eaf-4698-8d82-05b2392e76ae,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/2
a371f2e7-e924-4599-a492-c4ea26932dbf,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/3
1b16f447-378e-4519-b60d-212874dcc8b3,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/4
b3202d62-5fae-46b3-8831-a9e172970d47,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/6
02c96b0a-3f90-49d3-b91d-313d2a791cdf,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/7
35df75ff-eae2-4e80-988b-d8ef449890f2,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/8
ddbb9d40-6667-4070-995c-b3f67fcf3cd6,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/9
4b2b6160-9b02-4733-b65b-d119b536cb8a,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/12
1d806151-700d-4b21-8398-457fb318ad10,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/13
3f5399a1-f18f-4edd-97e9-fc6fbb688395,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/14
e66d477c-ce61-4950-9f02-0b3e4c587fe7,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/15
de607db3-7727-4859-a3f4-6ea124c1a208,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/24
54fe3b6c-a5b7-4595-af65-959a1fd9b3fd,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/0/0/25
6638bc00-52ab-43e9-8f87-b42d0874eb60,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/0
32198991-457f-45c7-ad9c-0ce5395e9b24,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/1
d1ae04ba-4874-4455-a1b1-2c59db536142,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/2
2db0f4d9-06c0-4550-b660-0a79955aa416,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/3
166c3284-e176-408b-a9da-fde5b8bf43fb,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/4
dbcca6af-a961-4155-8f28-dc395994c7d2,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/5
1330844d-8451-4a0f-9279-ccc186b257c6,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/6
232661be-302c-4d00-82f1-523ce272e2e7,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/7
299d7b9d-e0a5-4c18-93b5-6857b9cac404,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/12
19706043-3e34-4b90-be72-c784a2b13022,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/13
543d34ca-cd86-416f-8da2-705139878ca1,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/14
f5513d1c-1ac5-433b-b688-315ecdf27a3c,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/24
927b43fa-ce32-4bf5-8401-50683e0ca364,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,HundredGigE0/7/0/25
2ae7c821-9f0a-4e90-a966-54c2a6232215,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether10
f7c7d50f-a101-4d56-8bd5-4b43b283e707,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether31
1cf0b6ec-b84d-477f-bcb2-db115b16f643,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether32
784ba83f-57cd-44e1-b0ce-119288d17457,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether33
9fdae269-0ee0-4a67-8451-e51b7e03be6c,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether34
0c13177f-1d39-4f48-b31f-c9db477fe422,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether35
54e81c3c-c03e-422a-8cb5-754c7da91b1e,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether36
2b1496dc-9ebe-4ec6-a912-3f73733cabeb,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether37
1e1b92c8-edf4-452a-b9e7-38857b03da33,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether38
72f98232-6f0e-4a27-a05f-d6b3c9f5f61b,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether39
49568112-97a6-440c-8743-373a5a5feb34,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether100
8031239c-ec74-43ff-aa14-a2ecf79d714d,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether101
619e4d18-7c67-45ff-8bf5-eae592d2d28d,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether102
9e3b2db4-d9da-43fa-93b4-d91bb224eec4,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether103
2adbb57c-6d41-44e4-9eed-b5f22b6f037e,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether104
8e805695-bf42-4938-a238-c5c52712d3ba,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether105
1df53801-4c1c-486d-a17c-fba5ec49d3d0,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether106
4cef2ffc-f513-4dcf-8759-985719f59364,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether107
accb96e3-6b89-4a66-b61b-a94e9bdbe609,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether108
0141fb06-cbd5-4155-8f01-fd060837df38,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether109
6399bf59-4a8e-4b34-82b1-da09de7be785,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether110
d6b28c00-ccf8-4850-9710-702d29afe2c2,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether111
c344b098-123d-4ea9-aa7c-9a04c8f5722d,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether112
4a180eab-a536-4ea6-8616-c50a545dcb63,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether113
7a021c61-cbfd-4d02-86ef-6ea16e7316c6,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether114
50e52ec5-d79d-40ff-b3ec-80b2f5158ab3,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether115
c9495113-e14e-4ddd-b4cb-ad4dd4b55fbc,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether116
63b2bc51-2353-47c0-b068-9882566c49f6,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether117
e1c52348-d375-4c41-b5b4-ef97b73f80b4,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether118
d381415a-bdc8-4952-aa2a-6d16930046f2,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether251
7b554e3f-e902-47f8-9716-bdff2b746436,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether252
84b54d21-b893-4e23-9cb3-593c85b14a4c,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Bundle-Ether253
adc7f97c-3fc3-4e37-b534-67be3450a813,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Loopback0
282d63c5-33bf-4c3f-a0ca-a79d2fd79436,f86de7a0-72b5-4fcd-85a8-7d684542b6a2,BATS0002CIBE002,Loopback1
794db195-67a7-496b-811e-b1cfa5617c9d,fd93ccee-9581-471a-b1c4-0cacff21957a,BATS0002CICU001,HundredGigE0/0/2/0
0726c92f-3985-495d-8b0c-781401ba197c,fd93ccee-9581-471a-b1c4-0cacff21957a,BATS0002CICU001,HundredGigE0/1/2/0
